problem,n,m,direction,linesearch,start,iters,nfev,ngev,reason
Kur1,3,2,sd,dwolfe,3,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,4,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,4,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,5,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,5,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,6,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,6,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,7,500,60789,41278,maxIter
Kur1,3,2,sd,dwolfe,7,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,8,500,60669,41197,maxIter
Kur1,3,2,sd,dwolfe,8,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,9,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,9,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,10,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,10,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,11,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,11,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,12,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,12,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,13,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,13,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,14,500,60789,41278,maxIter
Kur1,3,2,sd,dwolfe,14,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,15,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,15,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,16,500,60618,41142,maxIter
Kur1,3,2,sd,dwolfe,16,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,17,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,17,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,18,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,18,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,19,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,19,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,20,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,20,500,59106,39717,maxIter
Kur1,3,2,sd,qwolfe,21,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,21,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,22,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,22,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,23,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,23,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,24,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,24,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,25,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,25,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,26,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,26,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,27,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,27,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,28,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,28,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,29,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,29,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,30,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,30,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,31,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,31,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,32,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,32,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,33,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,33,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,34,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,34,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,35,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,35,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,36,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,36,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,37,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,37,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,38,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,38,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,39,500,60669,41197,maxIter
Kur1,3,2,sd,dwolfe,39,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,40,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,40,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,41,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,41,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,42,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,42,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,43,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,43,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,44,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,44,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,45,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,45,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,46,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,46,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,47,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,47,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,48,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,48,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,49,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,49,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,50,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,50,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,51,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,51,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,52,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,52,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,53,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,53,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,54,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,54,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,55,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,55,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,56,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,56,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,57,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,57,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,58,500,60789,41277,maxIter
Kur1,3,2,sd,dwolfe,58,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,59,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,59,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,60,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,60,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,61,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,61,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,62,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,62,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,63,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,63,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,64,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,64,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,65,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,65,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,66,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,66,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,67,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,67,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,68,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,68,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,69,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,69,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,70,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,70,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,71,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,71,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,72,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,72,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,73,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,73,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,74,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,74,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,75,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,75,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,76,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,76,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,77,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,77,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,78,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,78,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,79,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,79,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,80,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,80,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,81,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,81,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,82,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,82,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,83,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,83,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,84,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,84,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,85,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,85,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,86,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,86,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,87,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,87,500,59052,39661,maxIter
Kur1,3,2,sd,qwolfe,88,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,88,500,59052,39660,maxIter
Kur1,3,2,sd,qwolfe,89,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,89,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,90,500,60615,41139,maxIter
Kur1,3,2,sd,dwolfe,90,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,91,500,60789,41278,maxIter
Kur1,3,2,sd,dwolfe,91,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,92,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,92,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,93,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,93,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,94,500,60786,41274,maxIter
Kur1,3,2,sd,dwolfe,94,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,95,500,60669,41197,maxIter
Kur1,3,2,sd,dwolfe,95,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,96,500,60669,41196,maxIter
Kur1,3,2,sd,dwolfe,96,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,97,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,97,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,98,500,60732,41217,maxIter
Kur1,3,2,sd,dwolfe,98,500,58992,39641,maxIter
Kur1,3,2,sd,qwolfe,99,500,60786,41275,maxIter
Kur1,3,2,sd,dwolfe,99,500,59106,39718,maxIter
Kur1,3,2,sd,qwolfe,100,500,60735,41220,maxIter
Kur1,3,2,sd,dwolfe,100,500,59052,39660,maxIter
LTDZ1,3,3,sd,qwolfe,1,500,31941,13537,maxIter
LTDZ1,3,3,sd,dwolfe,1,500,26916,10744,maxIter
LTDZ1,3,3,sd,qwolfe,2,500,32031,13512,maxIter
LTDZ1,3,3,sd,dwolfe,2,500,29055,11491,maxIter
LTDZ1,3,3,sd,qwolfe,3,500,32004,13513,maxIter
LTDZ1,3,3,sd,dwolfe,3,500,28617,11225,maxIter
LTDZ1,3,3,sd,qwolfe,4,500,31932,13436,maxIter
LTDZ1,3,3,sd,dwolfe,4,500,27396,10841,maxIter
LTDZ1,3,3,sd,qwolfe,5,500,31710,13338,maxIter
LTDZ1,3,3,sd,dwolfe,5,500,27483,10877,maxIter
LTDZ1,3,3,sd,qwolfe,6,500,32301,13526,maxIter
LTDZ1,3,3,sd,dwolfe,6,500,28497,11261,maxIter
LTDZ1,3,3,sd,qwolfe,7,500,32304,13482,maxIter
LTDZ1,3,3,sd,dwolfe,7,500,29430,11535,maxIter
LTDZ1,3,3,sd,qwolfe,8,500,31926,13424,maxIter
LTDZ1,3,3,sd,dwolfe,8,500,29625,11724,maxIter
LTDZ1,3,3,sd,qwolfe,9,500,32211,13479,maxIter
LTDZ1,3,3,sd,dwolfe,9,500,29880,11665,maxIter
LTDZ1,3,3,sd,qwolfe,10,500,31239,13322,maxIter
LTDZ1,3,3,sd,dwolfe,10,500,27648,11032,maxIter
LTDZ1,3,3,sd,qwolfe,11,500,31836,13404,maxIter
LTDZ1,3,3,sd,dwolfe,11,500,29556,11649,maxIter
LTDZ1,3,3,sd,qwolfe,12,500,31893,13472,maxIter
LTDZ1,3,3,sd,dwolfe,12,500,28050,11052,maxIter
LTDZ1,3,3,sd,qwolfe,13,500,32334,13672,maxIter
LTDZ1,3,3,sd,dwolfe,13,500,27912,11050,maxIter
LTDZ1,3,3,sd,qwolfe,14,500,32754,13749,maxIter
LTDZ1,3,3,sd,dwolfe,14,500,28551,11377,maxIter
LTDZ1,3,3,sd,qwolfe,15,500,31527,13296,maxIter
LTDZ1,3,3,sd,dwolfe,15,500,26622,10680,maxIter
LTDZ1,3,3,sd,qwolfe,16,500,31962,13418,maxIter
LTDZ1,3,3,sd,dwolfe,16,500,29508,11537,maxIter
LTDZ1,3,3,sd,qwolfe,17,500,31554,13311,maxIter
LTDZ1,3,3,sd,dwolfe,17,500,27948,11135,maxIter
LTDZ1,3,3,sd,qwolfe,18,500,31635,13335,maxIter
LTDZ1,3,3,sd,dwolfe,18,500,28716,11485,maxIter
LTDZ1,3,3,sd,qwolfe,19,500,31584,13342,maxIter
LTDZ1,3,3,sd,dwolfe,19,500,27372,10814,maxIter
LTDZ1,3,3,sd,qwolfe,20,500,31443,13211,maxIter
LTDZ1,3,3,sd,dwolfe,20,500,29046,11485,maxIter
LTDZ1,3,3,sd,qwolfe,21,500,32010,13517,maxIter
LTDZ1,3,3,sd,dwolfe,21,500,29100,11510,maxIter
LTDZ1,3,3,sd,qwolfe,22,500,32094,13459,maxIter
LTDZ1,3,3,sd,dwolfe,22,500,28905,11411,maxIter
LTDZ1,3,3,sd,qwolfe,23,500,32163,13520,maxIter
LTDZ1,3,3,sd,dwolfe,23,500,28437,11254,maxIter
LTDZ1,3,3,sd,qwolfe,24,500,32484,13657,maxIter
LTDZ1,3,3,sd,dwolfe,24,500,29703,11884,maxIter
LTDZ1,3,3,sd,qwolfe,25,500,31818,13453,maxIter
LTDZ1,3,3,sd,dwolfe,25,500,28284,11273,maxIter
LTDZ1,3,3,sd,qwolfe,26,500,32148,13475,maxIter
LTDZ1,3,3,sd,dwolfe,26,500,30012,11789,maxIter
LTDZ1,3,3,sd,qwolfe,27,500,32670,13621,maxIter
LTDZ1,3,3,sd,dwolfe,27,500,28839,11334,maxIter
LTDZ1,3,3,sd,qwolfe,28,500,32010,13531,maxIter
LTDZ1,3,3,sd,dwolfe,28,500,30366,12066,maxIter
LTDZ1,3,3,sd,qwolfe,29,500,31293,13174,maxIter
LTDZ1,3,3,sd,dwolfe,29,500,28860,11532,maxIter
LTDZ1,3,3,sd,qwolfe,30,500,31797,13403,maxIter
LTDZ1,3,3,sd,dwolfe,30,500,29610,11617,maxIter
LTDZ1,3,3,sd,qwolfe,31,500,32490,13658,maxIter
LTDZ1,3,3,sd,dwolfe,31,500,27534,10934,maxIter
LTDZ1,3,3,sd,qwolfe,32,500,32049,13696,maxIter
LTDZ1,3,3,sd,dwolfe,32,500,27768,11089,maxIter
LTDZ1,3,3,sd,qwolfe,33,500,32025,13620,maxIter
LTDZ1,3,3,sd,dwolfe,33,500,27699,10994,maxIter
LTDZ1,3,3,sd,qwolfe,34,500,31926,13457,maxIter
LTDZ1,3,3,sd,dwolfe,34,500,28722,11327,maxIter
LTDZ1,3,3,sd,qwolfe,35,500,31605,13467,maxIter
LTDZ1,3,3,sd,dwolfe,35,500,26253,10535,maxIter
LTDZ1,3,3,sd,qwolfe,36,500,31788,13389,maxIter
LTDZ1,3,3,sd,dwolfe,36,500,28422,11266,maxIter
LTDZ1,3,3,sd,qwolfe,37,500,32652,13577,maxIter
LTDZ1,3,3,sd,dwolfe,37,500,29376,11516,maxIter
LTDZ1,3,3,sd,qwolfe,38,500,31776,13409,maxIter
LTDZ1,3,3,sd,dwolfe,38,500,27627,11000,maxIter
LTDZ1,3,3,sd,qwolfe,39,500,32340,13625,maxIter
LTDZ1,3,3,sd,dwolfe,39,500,29019,11470,maxIter
LTDZ1,3,3,sd,qwolfe,40,500,31623,13375,maxIter
LTDZ1,3,3,sd,dwolfe,40,500,26535,10609,maxIter
LTDZ1,3,3,sd,qwolfe,41,500,31776,13364,maxIter
LTDZ1,3,3,sd,dwolfe,41,500,29595,11555,maxIter
LTDZ1,3,3,sd,qwolfe,42,500,31143,13190,maxIter
LTDZ1,3,3,sd,dwolfe,42,500,27783,11009,maxIter
LTDZ1,3,3,sd,qwolfe,43,500,31737,13451,maxIter
LTDZ1,3,3,sd,dwolfe,43,500,28257,11189,maxIter
LTDZ1,3,3,sd,qwolfe,44,500,31704,13287,maxIter
LTDZ1,3,3,sd,dwolfe,44,500,28848,11338,maxIter
LTDZ1,3,3,sd,qwolfe,45,500,31497,13324,maxIter
LTDZ1,3,3,sd,dwolfe,45,500,29268,11636,maxIter
LTDZ1,3,3,sd,qwolfe,46,500,32901,13905,maxIter
LTDZ1,3,3,sd,dwolfe,46,500,27999,11100,maxIter
LTDZ1,3,3,sd,qwolfe,47,500,32418,13494,maxIter
LTDZ1,3,3,sd,dwolfe,47,500,29358,11558,maxIter
LTDZ1,3,3,sd,qwolfe,48,500,32124,13433,maxIter
LTDZ1,3,3,sd,dwolfe,48,500,28941,11448,maxIter
LTDZ1,3,3,sd,qwolfe,49,500,32070,13523,maxIter
LTDZ1,3,3,sd,dwolfe,49,500,29055,11491,maxIter
LTDZ1,3,3,sd,qwolfe,50,500,31731,13391,maxIter
LTDZ1,3,3,sd,dwolfe,50,500,28806,11322,maxIter
LTDZ1,3,3,sd,qwolfe,51,500,31215,13289,maxIter
LTDZ1,3,3,sd,dwolfe,51,500,25812,10392,maxIter
LTDZ1,3,3,sd,qwolfe,52,500,32082,13603,maxIter
LTDZ1,3,3,sd,dwolfe,52,500,27549,10957,maxIter
LTDZ1,3,3,sd,qwolfe,53,500,32517,13669,maxIter
LTDZ1,3,3,sd,dwolfe,53,500,29073,11462,maxIter
LTDZ1,3,3,sd,qwolfe,54,500,31848,13592,maxIter
LTDZ1,3,3,sd,dwolfe,54,500,27747,10960,maxIter
LTDZ1,3,3,sd,qwolfe,55,500,32169,13509,maxIter
LTDZ1,3,3,sd,dwolfe,55,500,30195,11837,maxIter
LTDZ1,3,3,sd,qwolfe,56,500,32031,13469,maxIter
LTDZ1,3,3,sd,dwolfe,56,500,28944,11480,maxIter
LTDZ1,3,3,sd,qwolfe,57,500,32634,13610,maxIter
LTDZ1,3,3,sd,dwolfe,57,500,28338,11125,maxIter
LTDZ1,3,3,sd,qwolfe,58,500,31923,13372,maxIter
LTDZ1,3,3,sd,dwolfe,58,500,28734,11428,maxIter
LTDZ1,3,3,sd,qwolfe,59,500,31962,13345,maxIter
LTDZ1,3,3,sd,dwolfe,59,500,28545,11253,maxIter
LTDZ1,3,3,sd,qwolfe,60,500,32031,13560,maxIter
LTDZ1,3,3,sd,dwolfe,60,500,28164,11096,maxIter
LTDZ1,3,3,sd,qwolfe,61,500,31344,13155,maxIter
LTDZ1,3,3,sd,dwolfe,61,500,28257,11160,maxIter
LTDZ1,3,3,sd,qwolfe,62,500,32154,13506,maxIter
LTDZ1,3,3,sd,dwolfe,62,500,29142,11472,maxIter
LTDZ1,3,3,sd,qwolfe,63,500,32025,13360,maxIter
LTDZ1,3,3,sd,dwolfe,63,500,28659,11251,maxIter
LTDZ1,3,3,sd,qwolfe,64,500,31143,13284,maxIter
LTDZ1,3,3,sd,dwolfe,64,500,25746,10431,maxIter
LTDZ1,3,3,sd,qwolfe,65,500,32124,13421,maxIter
LTDZ1,3,3,sd,dwolfe,65,500,28386,11130,maxIter
LTDZ1,3,3,sd,qwolfe,66,500,32577,13676,maxIter
LTDZ1,3,3,sd,dwolfe,66,500,29082,11448,maxIter
LTDZ1,3,3,sd,qwolfe,67,500,32709,13852,maxIter
LTDZ1,3,3,sd,dwolfe,67,500,27018,10815,maxIter
LTDZ1,3,3,sd,qwolfe,68,500,32070,13527,maxIter
LTDZ1,3,3,sd,dwolfe,68,500,27696,10948,maxIter
LTDZ1,3,3,sd,qwolfe,69,500,31920,13510,maxIter
LTDZ1,3,3,sd,dwolfe,69,500,29340,11542,maxIter
LTDZ1,3,3,sd,qwolfe,70,500,31503,13224,maxIter
LTDZ1,3,3,sd,dwolfe,70,500,29100,11413,maxIter
LTDZ1,3,3,sd,qwolfe,71,500,32136,13561,maxIter
LTDZ1,3,3,sd,dwolfe,71,500,30522,11987,maxIter
LTDZ1,3,3,sd,qwolfe,72,500,32454,13624,maxIter
LTDZ1,3,3,sd,dwolfe,72,500,28236,11180,maxIter
LTDZ1,3,3,sd,qwolfe,73,500,32055,13579,maxIter
LTDZ1,3,3,sd,dwolfe,73,500,27549,10968,maxIter
LTDZ1,3,3,sd,qwolfe,74,500,31665,13406,maxIter
LTDZ1,3,3,sd,dwolfe,74,500,27615,10945,maxIter
LTDZ1,3,3,sd,qwolfe,75,500,32772,13714,maxIter
LTDZ1,3,3,sd,dwolfe,75,500,29700,11591,maxIter
LTDZ1,3,3,sd,qwolfe,76,500,32010,13613,maxIter
LTDZ1,3,3,sd,dwolfe,76,500,27699,10989,maxIter
LTDZ1,3,3,sd,qwolfe,77,500,32103,13511,maxIter
LTDZ1,3,3,sd,dwolfe,77,500,29325,11491,maxIter
LTDZ1,3,3,sd,qwolfe,78,500,31851,13318,maxIter
LTDZ1,3,3,sd,dwolfe,78,500,29193,11540,maxIter
LTDZ1,3,3,sd,qwolfe,79,500,31995,13385,maxIter
LTDZ1,3,3,sd,dwolfe,79,500,28167,11197,maxIter
LTDZ1,3,3,sd,qwolfe,80,500,31752,13394,maxIter
LTDZ1,3,3,sd,dwolfe,80,500,28926,11463,maxIter
LTDZ1,3,3,sd,qwolfe,81,500,31944,13402,maxIter
LTDZ1,3,3,sd,dwolfe,81,500,29301,11496,maxIter
LTDZ1,3,3,sd,qwolfe,82,500,31776,13443,maxIter
LTDZ1,3,3,sd,dwolfe,82,500,26514,10692,maxIter
LTDZ1,3,3,sd,qwolfe,83,500,32445,13512,maxIter
LTDZ1,3,3,sd,dwolfe,83,500,29811,11728,maxIter
LTDZ1,3,3,sd,qwolfe,84,500,32148,13568,maxIter
LTDZ1,3,3,sd,dwolfe,84,500,28857,11490,maxIter
LTDZ1,3,3,sd,qwolfe,85,500,31833,13348,maxIter
LTDZ1,3,3,sd,dwolfe,85,500,28131,11078,maxIter
LTDZ1,3,3,sd,qwolfe,86,500,32799,13864,maxIter
LTDZ1,3,3,sd,dwolfe,86,500,28398,11327,maxIter
LTDZ1,3,3,sd,qwolfe,87,500,32739,13616,maxIter
LTDZ1,3,3,sd,dwolfe,87,500,28608,11249,maxIter
LTDZ1,3,3,sd,qwolfe,88,500,32184,13532,maxIter
LTDZ1,3,3,sd,dwolfe,88,500,29001,11392,maxIter
LTDZ1,3,3,sd,qwolfe,89,500,31575,13228,maxIter
LTDZ1,3,3,sd,dwolfe,89,500,28692,11284,maxIter
LTDZ1,3,3,sd,qwolfe,90,500,32184,13539,maxIter
LTDZ1,3,3,sd,dwolfe,90,500,28689,11305,maxIter
LTDZ1,3,3,sd,qwolfe,91,500,31722,13289,maxIter
LTDZ1,3,3,sd,dwolfe,91,500,28503,11309,maxIter
LTDZ1,3,3,sd,qwolfe,92,500,32055,13432,maxIter
LTDZ1,3,3,sd,dwolfe,92,500,27630,11005,maxIter
LTDZ1,3,3,sd,qwolfe,93,500,32223,13591,maxIter
LTDZ1,3,3,sd,dwolfe,93,500,26820,10663,maxIter
LTDZ1,3,3,sd,qwolfe,94,500,32052,13531,maxIter
LTDZ1,3,3,sd,dwolfe,94,500,27351,10918,maxIter
LTDZ1,3,3,sd,qwolfe,95,500,32028,13579,maxIter
LTDZ1,3,3,sd,dwolfe,95,500,28626,11398,maxIter
LTDZ1,3,3,sd,qwolfe,96,500,31932,13518,maxIter
LTDZ1,3,3,sd,dwolfe,96,500,27471,10846,maxIter
LTDZ1,3,3,sd,qwolfe,97,500,31854,13415,maxIter
LTDZ1,3,3,sd,dwolfe,97,500,29301,11486,maxIter
LTDZ1,3,3,sd,qwolfe,98,500,31701,13417,maxIter
LTDZ1,3,3,sd,dwolfe,98,500,27036,10802,maxIter
LTDZ1,3,3,sd,qwolfe,99,500,31662,13334,maxIter
LTDZ1,3,3,sd,dwolfe,99,500,28245,11159,maxIter
LTDZ1,3,3,sd,qwolfe,100,500,31890,13447,maxIter
