problem,n,m,direction,linesearch,start,iters,nfev,ngev,reason
LTDZ1,3,3,sd,dwolfe,100,500,28545,11228,maxIter
MLF1,1,2,sd,qwolfe,1,500,56844,37826,maxIter
MLF1,1,2,sd,dwolfe,1,500,55452,36241,maxIter
MLF1,1,2,sd,qwolfe,2,500,56445,37353,maxIter
MLF1,1,2,sd,dwolfe,2,500,55734,36502,maxIter
MLF1,1,2,sd,qwolfe,3,500,56580,37446,maxIter
MLF1,1,2,sd,dwolfe,3,500,55464,36404,maxIter
MLF1,1,2,sd,qwolfe,4,500,56703,37576,maxIter
MLF1,1,2,sd,dwolfe,4,500,55992,36740,maxIter
MLF1,1,2,sd,qwolfe,5,500,57009,37938,maxIter
MLF1,1,2,sd,dwolfe,5,500,55416,36352,maxIter
MLF1,1,2,sd,qwolfe,6,500,56886,37948,maxIter
MLF1,1,2,sd,dwolfe,6,500,55557,36285,maxIter
MLF1,1,2,sd,qwolfe,7,500,56670,37600,maxIter
MLF1,1,2,sd,dwolfe,7,500,55449,36276,maxIter
MLF1,1,2,sd,qwolfe,8,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,8,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,9,500,56943,37971,maxIter
MLF1,1,2,sd,dwolfe,9,500,55254,35971,maxIter
MLF1,1,2,sd,qwolfe,10,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,10,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,11,500,56994,37835,maxIter
MLF1,1,2,sd,dwolfe,11,500,55608,36329,maxIter
MLF1,1,2,sd,qwolfe,12,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,12,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,13,500,56547,37689,maxIter
MLF1,1,2,sd,dwolfe,13,500,55653,36536,maxIter
MLF1,1,2,sd,qwolfe,14,500,56850,37929,maxIter
MLF1,1,2,sd,dwolfe,14,500,55494,36343,maxIter
MLF1,1,2,sd,qwolfe,15,500,56769,37728,maxIter
MLF1,1,2,sd,dwolfe,15,500,55782,36632,maxIter
MLF1,1,2,sd,qwolfe,16,500,57384,38169,maxIter
MLF1,1,2,sd,dwolfe,16,500,56049,36805,maxIter
MLF1,1,2,sd,qwolfe,17,500,56490,37500,maxIter
MLF1,1,2,sd,dwolfe,17,500,55638,36426,maxIter
MLF1,1,2,sd,qwolfe,18,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,18,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,19,500,57027,37978,maxIter
MLF1,1,2,sd,dwolfe,19,500,55716,36615,maxIter
MLF1,1,2,sd,qwolfe,20,500,56892,37710,maxIter
MLF1,1,2,sd,dwolfe,20,500,55647,36427,maxIter
MLF1,1,2,sd,qwolfe,21,500,56805,37807,maxIter
MLF1,1,2,sd,dwolfe,21,500,56106,36997,maxIter
MLF1,1,2,sd,qwolfe,22,500,57267,38327,maxIter
MLF1,1,2,sd,dwolfe,22,500,55833,36680,maxIter
MLF1,1,2,sd,qwolfe,23,500,56967,38005,maxIter
MLF1,1,2,sd,dwolfe,23,500,55530,36341,maxIter
MLF1,1,2,sd,qwolfe,24,500,57081,37945,maxIter
MLF1,1,2,sd,dwolfe,24,500,55713,36485,maxIter
MLF1,1,2,sd,qwolfe,25,500,57144,38013,maxIter
MLF1,1,2,sd,dwolfe,25,500,55680,36429,maxIter
MLF1,1,2,sd,qwolfe,26,500,56931,38004,maxIter
MLF1,1,2,sd,dwolfe,26,500,55800,36724,maxIter
MLF1,1,2,sd,qwolfe,27,500,56817,37773,maxIter
MLF1,1,2,sd,dwolfe,27,500,55740,36583,maxIter
MLF1,1,2,sd,qwolfe,28,500,56967,37891,maxIter
MLF1,1,2,sd,dwolfe,28,500,55632,36454,maxIter
MLF1,1,2,sd,qwolfe,29,500,56736,37555,maxIter
MLF1,1,2,sd,dwolfe,29,500,55539,36344,maxIter
MLF1,1,2,sd,qwolfe,30,500,56541,37545,maxIter
MLF1,1,2,sd,dwolfe,30,500,55965,36844,maxIter
MLF1,1,2,sd,qwolfe,31,500,56151,37122,maxIter
MLF1,1,2,sd,dwolfe,31,500,55782,36432,maxIter
MLF1,1,2,sd,qwolfe,32,500,57183,38072,maxIter
MLF1,1,2,sd,dwolfe,32,500,55779,36630,maxIter
MLF1,1,2,sd,qwolfe,33,500,56970,37837,maxIter
MLF1,1,2,sd,dwolfe,33,500,55986,36873,maxIter
MLF1,1,2,sd,qwolfe,34,500,56409,37234,maxIter
MLF1,1,2,sd,dwolfe,34,500,55506,36258,maxIter
MLF1,1,2,sd,qwolfe,35,500,56895,37867,maxIter
MLF1,1,2,sd,dwolfe,35,500,55422,36208,maxIter
MLF1,1,2,sd,qwolfe,36,500,56748,37692,maxIter
MLF1,1,2,sd,dwolfe,36,500,55848,36686,maxIter
MLF1,1,2,sd,qwolfe,37,500,57069,37942,maxIter
MLF1,1,2,sd,dwolfe,37,500,55797,36713,maxIter
MLF1,1,2,sd,qwolfe,38,500,57219,38083,maxIter
MLF1,1,2,sd,dwolfe,38,500,55716,36572,maxIter
MLF1,1,2,sd,qwolfe,39,500,57096,38063,maxIter
MLF1,1,2,sd,dwolfe,39,500,55575,36444,maxIter
MLF1,1,2,sd,qwolfe,40,500,56697,37609,maxIter
MLF1,1,2,sd,dwolfe,40,500,55671,36525,maxIter
MLF1,1,2,sd,qwolfe,41,500,56739,37792,maxIter
MLF1,1,2,sd,dwolfe,41,500,55674,36400,maxIter
MLF1,1,2,sd,qwolfe,42,500,56832,37811,maxIter
MLF1,1,2,sd,dwolfe,42,500,55554,36318,maxIter
MLF1,1,2,sd,qwolfe,43,500,56946,37847,maxIter
MLF1,1,2,sd,dwolfe,43,500,55647,36425,maxIter
MLF1,1,2,sd,qwolfe,44,500,56901,37928,maxIter
MLF1,1,2,sd,dwolfe,44,500,55659,36587,maxIter
MLF1,1,2,sd,qwolfe,45,500,56973,37862,maxIter
MLF1,1,2,sd,dwolfe,45,500,55692,36522,maxIter
MLF1,1,2,sd,qwolfe,46,500,56826,37889,maxIter
MLF1,1,2,sd,dwolfe,46,500,55428,36156,maxIter
MLF1,1,2,sd,qwolfe,47,500,57054,37864,maxIter
MLF1,1,2,sd,dwolfe,47,500,55515,36191,maxIter
MLF1,1,2,sd,qwolfe,48,500,56715,37723,maxIter
MLF1,1,2,sd,dwolfe,48,500,56076,36844,maxIter
MLF1,1,2,sd,qwolfe,49,500,56952,37862,maxIter
MLF1,1,2,sd,dwolfe,49,500,55704,36530,maxIter
MLF1,1,2,sd,qwolfe,50,500,56526,37506,maxIter
MLF1,1,2,sd,dwolfe,50,500,55473,36287,maxIter
MLF1,1,2,sd,qwolfe,51,500,57156,38195,maxIter
MLF1,1,2,sd,dwolfe,51,500,55884,36838,maxIter
MLF1,1,2,sd,qwolfe,52,500,57066,38044,maxIter
MLF1,1,2,sd,dwolfe,52,500,55446,36248,maxIter
MLF1,1,2,sd,qwolfe,53,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,53,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,54,500,57126,38076,maxIter
MLF1,1,2,sd,dwolfe,54,500,55674,36594,maxIter
MLF1,1,2,sd,qwolfe,55,500,57066,37939,maxIter
MLF1,1,2,sd,dwolfe,55,500,55311,36076,maxIter
MLF1,1,2,sd,qwolfe,56,500,56889,37701,maxIter
MLF1,1,2,sd,dwolfe,56,500,55872,36700,maxIter
MLF1,1,2,sd,qwolfe,57,500,56850,37623,maxIter
MLF1,1,2,sd,dwolfe,57,500,55644,36346,maxIter
MLF1,1,2,sd,qwolfe,58,500,56994,37840,maxIter
MLF1,1,2,sd,dwolfe,58,500,55383,36254,maxIter
MLF1,1,2,sd,qwolfe,59,500,56928,37892,maxIter
MLF1,1,2,sd,dwolfe,59,500,55641,36393,maxIter
MLF1,1,2,sd,qwolfe,60,500,56940,37896,maxIter
MLF1,1,2,sd,dwolfe,60,500,55563,36482,maxIter
MLF1,1,2,sd,qwolfe,61,500,56979,38021,maxIter
MLF1,1,2,sd,dwolfe,61,500,56040,36832,maxIter
MLF1,1,2,sd,qwolfe,62,500,57174,38094,maxIter
MLF1,1,2,sd,dwolfe,62,500,55635,36467,maxIter
MLF1,1,2,sd,qwolfe,63,500,57012,37886,maxIter
MLF1,1,2,sd,dwolfe,63,500,55662,36553,maxIter
MLF1,1,2,sd,qwolfe,64,500,56682,37512,maxIter
MLF1,1,2,sd,dwolfe,64,500,55956,36730,maxIter
MLF1,1,2,sd,qwolfe,65,500,56835,37814,maxIter
MLF1,1,2,sd,dwolfe,65,500,55839,36731,maxIter
MLF1,1,2,sd,qwolfe,66,500,56556,37557,maxIter
MLF1,1,2,sd,dwolfe,66,500,55650,36389,maxIter
MLF1,1,2,sd,qwolfe,67,500,57015,38003,maxIter
MLF1,1,2,sd,dwolfe,67,500,55746,36573,maxIter
MLF1,1,2,sd,qwolfe,68,500,56625,37544,maxIter
MLF1,1,2,sd,dwolfe,68,500,55656,36435,maxIter
MLF1,1,2,sd,qwolfe,69,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,69,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,70,500,56697,37665,maxIter
MLF1,1,2,sd,dwolfe,70,500,55845,36612,maxIter
MLF1,1,2,sd,qwolfe,71,500,56937,37775,maxIter
MLF1,1,2,sd,dwolfe,71,500,55848,36698,maxIter
MLF1,1,2,sd,qwolfe,72,500,57033,37940,maxIter
MLF1,1,2,sd,dwolfe,72,500,55446,36252,maxIter
MLF1,1,2,sd,qwolfe,73,500,56955,37901,maxIter
MLF1,1,2,sd,dwolfe,73,500,55785,36674,maxIter
MLF1,1,2,sd,qwolfe,74,500,56832,37835,maxIter
MLF1,1,2,sd,dwolfe,74,500,55695,36444,maxIter
MLF1,1,2,sd,qwolfe,75,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,75,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,76,500,56928,38052,maxIter
MLF1,1,2,sd,dwolfe,76,500,55773,36686,maxIter
MLF1,1,2,sd,qwolfe,77,500,57123,38146,maxIter
MLF1,1,2,sd,dwolfe,77,500,55416,36187,maxIter
MLF1,1,2,sd,qwolfe,78,500,57003,37949,maxIter
MLF1,1,2,sd,dwolfe,78,500,55656,36515,maxIter
MLF1,1,2,sd,qwolfe,79,500,57096,38070,maxIter
MLF1,1,2,sd,dwolfe,79,500,55659,36393,maxIter
MLF1,1,2,sd,qwolfe,80,500,56712,37818,maxIter
MLF1,1,2,sd,dwolfe,80,500,55596,36454,maxIter
MLF1,1,2,sd,qwolfe,81,500,56934,37856,maxIter
MLF1,1,2,sd,dwolfe,81,500,55389,36141,maxIter
MLF1,1,2,sd,qwolfe,82,500,56940,37888,maxIter
MLF1,1,2,sd,dwolfe,82,500,55884,36753,maxIter
MLF1,1,2,sd,qwolfe,83,500,57420,38228,maxIter
MLF1,1,2,sd,dwolfe,83,500,55482,36296,maxIter
MLF1,1,2,sd,qwolfe,84,500,56559,37520,maxIter
MLF1,1,2,sd,dwolfe,84,500,55806,36413,maxIter
MLF1,1,2,sd,qwolfe,85,500,56874,37745,maxIter
MLF1,1,2,sd,dwolfe,85,500,55671,36424,maxIter
MLF1,1,2,sd,qwolfe,86,500,56829,37847,maxIter
MLF1,1,2,sd,dwolfe,86,500,55884,36666,maxIter
MLF1,1,2,sd,qwolfe,87,500,57045,38015,maxIter
MLF1,1,2,sd,dwolfe,87,500,55698,36481,maxIter
MLF1,1,2,sd,qwolfe,88,500,56733,37797,maxIter
MLF1,1,2,sd,dwolfe,88,500,55764,36623,maxIter
MLF1,1,2,sd,qwolfe,89,500,56754,37789,maxIter
MLF1,1,2,sd,dwolfe,89,500,55779,36592,maxIter
MLF1,1,2,sd,qwolfe,90,500,57252,37978,maxIter
MLF1,1,2,sd,dwolfe,90,500,55749,36464,maxIter
MLF1,1,2,sd,qwolfe,91,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,91,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,92,500,57027,37929,maxIter
MLF1,1,2,sd,dwolfe,92,500,55422,36227,maxIter
MLF1,1,2,sd,qwolfe,93,500,57171,38093,maxIter
MLF1,1,2,sd,dwolfe,93,500,55767,36595,maxIter
MLF1,1,2,sd,qwolfe,94,500,56631,37568,maxIter
MLF1,1,2,sd,dwolfe,94,500,55947,36685,maxIter
MLF1,1,2,sd,qwolfe,95,500,56886,37914,maxIter
MLF1,1,2,sd,dwolfe,95,500,55836,36662,maxIter
MLF1,1,2,sd,qwolfe,96,500,56490,37556,maxIter
MLF1,1,2,sd,dwolfe,96,500,55887,36798,maxIter
MLF1,1,2,sd,qwolfe,97,0,2,2,small_direction
MLF1,1,2,sd,dwolfe,97,0,2,2,small_direction
MLF1,1,2,sd,qwolfe,98,500,56487,37442,maxIter
MLF1,1,2,sd,dwolfe,98,500,55503,36305,maxIter
MLF1,1,2,sd,qwolfe,99,500,56958,38043,maxIter
MLF1,1,2,sd,dwolfe,99,500,55722,36604,maxIter
MLF1,1,2,sd,qwolfe,100,500,57180,38124,maxIter
MLF1,1,2,sd,dwolfe,100,500,55467,36286,maxIter
SP1,2,2,sd,qwolfe,1,500,55788,36786,maxIter
SP1,2,2,sd,dwolfe,1,500,54102,35100,maxIter
SP1,2,2,sd,qwolfe,2,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,2,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,3,500,55788,36787,maxIter
SP1,2,2,sd,dwolfe,3,500,54102,35101,maxIter
SP1,2,2,sd,qwolfe,4,500,55329,36301,maxIter
SP1,2,2,sd,dwolfe,4,500,53616,34588,maxIter
SP1,2,2,sd,qwolfe,5,500,55890,36894,maxIter
SP1,2,2,sd,dwolfe,5,500,54210,35214,maxIter
SP1,2,2,sd,qwolfe,6,500,56514,37510,maxIter
SP1,2,2,sd,dwolfe,6,500,54864,35860,maxIter
SP1,2,2,sd,qwolfe,7,500,55215,36224,maxIter
SP1,2,2,sd,dwolfe,7,500,53502,34511,maxIter
SP1,2,2,sd,qwolfe,8,500,55674,36710,maxIter
SP1,2,2,sd,dwolfe,8,500,53988,35024,maxIter
SP1,2,2,sd,qwolfe,9,500,56667,37672,maxIter
SP1,2,2,sd,dwolfe,9,500,55026,36031,maxIter
SP1,2,2,sd,qwolfe,10,500,54960,35954,maxIter
SP1,2,2,sd,dwolfe,10,500,53232,34226,maxIter
SP1,2,2,sd,qwolfe,11,500,55953,36917,maxIter
SP1,2,2,sd,dwolfe,11,500,54270,35234,maxIter
SP1,2,2,sd,qwolfe,12,500,56094,37110,maxIter
SP1,2,2,sd,dwolfe,12,500,54426,35442,maxIter
SP1,2,2,sd,qwolfe,13,500,55164,36170,maxIter
SP1,2,2,sd,dwolfe,13,500,53448,34454,maxIter
SP1,2,2,sd,qwolfe,14,500,56196,37218,maxIter
SP1,2,2,sd,dwolfe,14,500,54534,35556,maxIter
SP1,2,2,sd,qwolfe,15,500,55674,36710,maxIter
SP1,2,2,sd,dwolfe,15,500,53988,35024,maxIter
SP1,2,2,sd,qwolfe,16,500,55368,36386,maxIter
SP1,2,2,sd,dwolfe,16,500,53664,34682,maxIter
SP1,2,2,sd,qwolfe,17,500,55227,36193,maxIter
SP1,2,2,sd,dwolfe,17,500,53508,34474,maxIter
SP1,2,2,sd,qwolfe,18,500,55368,36386,maxIter
SP1,2,2,sd,dwolfe,18,500,53664,34682,maxIter
SP1,2,2,sd,qwolfe,19,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,19,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,20,500,55890,36894,maxIter
SP1,2,2,sd,dwolfe,20,500,54210,35214,maxIter
SP1,2,2,sd,qwolfe,21,500,55725,36764,maxIter
SP1,2,2,sd,dwolfe,21,500,54042,35081,maxIter
SP1,2,2,sd,qwolfe,22,500,55839,36840,maxIter
SP1,2,2,sd,dwolfe,22,500,54156,35157,maxIter
SP1,2,2,sd,qwolfe,23,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,23,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,24,500,55113,36116,maxIter
SP1,2,2,sd,dwolfe,24,500,53394,34397,maxIter
SP1,2,2,sd,qwolfe,25,500,56565,37564,maxIter
SP1,2,2,sd,dwolfe,25,500,54918,35917,maxIter
SP1,2,2,sd,qwolfe,26,500,55011,36009,maxIter
SP1,2,2,sd,dwolfe,26,500,53286,34284,maxIter
SP1,2,2,sd,qwolfe,27,500,56196,37218,maxIter
SP1,2,2,sd,dwolfe,27,500,54534,35556,maxIter
SP1,2,2,sd,qwolfe,28,500,56247,37272,maxIter
SP1,2,2,sd,dwolfe,28,500,54588,35613,maxIter
SP1,2,2,sd,qwolfe,29,500,56820,37834,maxIter
SP1,2,2,sd,dwolfe,29,500,55188,36202,maxIter
SP1,2,2,sd,qwolfe,30,500,56412,37402,maxIter
SP1,2,2,sd,dwolfe,30,500,54756,35746,maxIter
SP1,2,2,sd,qwolfe,31,500,56145,37164,maxIter
SP1,2,2,sd,dwolfe,31,500,54480,35499,maxIter
SP1,2,2,sd,qwolfe,32,500,55953,36917,maxIter
SP1,2,2,sd,dwolfe,32,500,54270,35234,maxIter
SP1,2,2,sd,qwolfe,33,500,55482,36463,maxIter
SP1,2,2,sd,dwolfe,33,500,53778,34759,maxIter
SP1,2,2,sd,qwolfe,34,500,55788,36786,maxIter
SP1,2,2,sd,dwolfe,34,500,54102,35100,maxIter
SP1,2,2,sd,qwolfe,35,500,55839,36840,maxIter
SP1,2,2,sd,dwolfe,35,500,54156,35157,maxIter
SP1,2,2,sd,qwolfe,36,500,56094,37110,maxIter
SP1,2,2,sd,dwolfe,36,500,54426,35442,maxIter
SP1,2,2,sd,qwolfe,37,500,55317,36332,maxIter
SP1,2,2,sd,dwolfe,37,500,53610,34625,maxIter
SP1,2,2,sd,qwolfe,38,500,55788,36786,maxIter
SP1,2,2,sd,dwolfe,38,500,54102,35100,maxIter
SP1,2,2,sd,qwolfe,39,500,55890,36894,maxIter
SP1,2,2,sd,dwolfe,39,500,54210,35214,maxIter
SP1,2,2,sd,qwolfe,40,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,40,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,41,500,55419,36440,maxIter
SP1,2,2,sd,dwolfe,41,500,53718,34739,maxIter
SP1,2,2,sd,qwolfe,42,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,42,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,43,500,56565,37564,maxIter
SP1,2,2,sd,dwolfe,43,500,54918,35917,maxIter
SP1,2,2,sd,qwolfe,44,500,54795,35824,maxIter
SP1,2,2,sd,dwolfe,44,500,53064,34093,maxIter
SP1,2,2,sd,qwolfe,45,500,55521,36548,maxIter
SP1,2,2,sd,dwolfe,45,500,53826,34853,maxIter
SP1,2,2,sd,qwolfe,46,500,55368,36386,maxIter
SP1,2,2,sd,dwolfe,46,500,53664,34682,maxIter
SP1,2,2,sd,qwolfe,47,500,55941,36948,maxIter
SP1,2,2,sd,dwolfe,47,500,54264,35271,maxIter
SP1,2,2,sd,qwolfe,48,500,55737,36733,maxIter
SP1,2,2,sd,dwolfe,48,500,54048,35044,maxIter
SP1,2,2,sd,qwolfe,49,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,49,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,50,500,55737,36732,maxIter
SP1,2,2,sd,dwolfe,50,500,54048,35043,maxIter
SP1,2,2,sd,qwolfe,51,500,56247,37272,maxIter
SP1,2,2,sd,dwolfe,51,500,54588,35613,maxIter
SP1,2,2,sd,qwolfe,52,500,55788,36786,maxIter
SP1,2,2,sd,dwolfe,52,500,54102,35100,maxIter
SP1,2,2,sd,qwolfe,53,500,55839,36840,maxIter
SP1,2,2,sd,dwolfe,53,500,54156,35157,maxIter
SP1,2,2,sd,qwolfe,54,500,55266,36278,maxIter
SP1,2,2,sd,dwolfe,54,500,53556,34568,maxIter
SP1,2,2,sd,qwolfe,55,500,56349,37380,maxIter
SP1,2,2,sd,dwolfe,55,500,54696,35727,maxIter
SP1,2,2,sd,qwolfe,56,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,56,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,57,500,56718,37726,maxIter
SP1,2,2,sd,dwolfe,57,500,55080,36088,maxIter
SP1,2,2,sd,qwolfe,58,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,58,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,59,500,55674,36710,maxIter
SP1,2,2,sd,dwolfe,59,500,53988,35024,maxIter
SP1,2,2,sd,qwolfe,60,500,56145,37164,maxIter
SP1,2,2,sd,dwolfe,60,500,54480,35499,maxIter
SP1,2,2,sd,qwolfe,61,500,56298,37326,maxIter
SP1,2,2,sd,dwolfe,61,500,54642,35670,maxIter
SP1,2,2,sd,qwolfe,62,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,62,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,63,500,55686,36679,maxIter
SP1,2,2,sd,dwolfe,63,500,53994,34987,maxIter
SP1,2,2,sd,qwolfe,64,500,55839,36840,maxIter
SP1,2,2,sd,dwolfe,64,500,54156,35157,maxIter
SP1,2,2,sd,qwolfe,65,500,56196,37218,maxIter
SP1,2,2,sd,dwolfe,65,500,54534,35556,maxIter
SP1,2,2,sd,qwolfe,66,500,55674,36710,maxIter
SP1,2,2,sd,dwolfe,66,500,53988,35024,maxIter
SP1,2,2,sd,qwolfe,67,500,56094,37110,maxIter
SP1,2,2,sd,dwolfe,67,500,54426,35442,maxIter
SP1,2,2,sd,qwolfe,68,500,56055,37025,maxIter
SP1,2,2,sd,dwolfe,68,500,54378,35348,maxIter
SP1,2,2,sd,qwolfe,69,500,54795,35824,maxIter
SP1,2,2,sd,dwolfe,69,500,53064,34093,maxIter
SP1,2,2,sd,qwolfe,70,500,54909,35901,maxIter
SP1,2,2,sd,dwolfe,70,500,53178,34170,maxIter
SP1,2,2,sd,qwolfe,71,500,56043,37056,maxIter
SP1,2,2,sd,dwolfe,71,500,54372,35385,maxIter
SP1,2,2,sd,qwolfe,72,500,55521,36548,maxIter
SP1,2,2,sd,dwolfe,72,500,53826,34853,maxIter
SP1,2,2,sd,qwolfe,73,500,55215,36224,maxIter
SP1,2,2,sd,dwolfe,73,500,53502,34511,maxIter
SP1,2,2,sd,qwolfe,74,500,55266,36278,maxIter
SP1,2,2,sd,dwolfe,74,500,53556,34568,maxIter
SP1,2,2,sd,qwolfe,75,500,55725,36764,maxIter
SP1,2,2,sd,dwolfe,75,500,54042,35081,maxIter
SP1,2,2,sd,qwolfe,76,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,76,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,77,500,56004,36971,maxIter
SP1,2,2,sd,dwolfe,77,500,54324,35291,maxIter
SP1,2,2,sd,qwolfe,78,500,55572,36602,maxIter
SP1,2,2,sd,dwolfe,78,500,53880,34910,maxIter
SP1,2,2,sd,qwolfe,79,500,54795,35824,maxIter
SP1,2,2,sd,dwolfe,79,500,53064,34093,maxIter
SP1,2,2,sd,qwolfe,80,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,80,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,81,500,55533,36517,maxIter
SP1,2,2,sd,dwolfe,81,500,53832,34816,maxIter
SP1,2,2,sd,qwolfe,82,500,54960,35954,maxIter
SP1,2,2,sd,dwolfe,82,500,53232,34226,maxIter
SP1,2,2,sd,qwolfe,83,500,55839,36840,maxIter
SP1,2,2,sd,dwolfe,83,500,54156,35157,maxIter
SP1,2,2,sd,qwolfe,84,500,55368,36386,maxIter
SP1,2,2,sd,dwolfe,84,500,53664,34682,maxIter
SP1,2,2,sd,qwolfe,85,500,55992,37002,maxIter
SP1,2,2,sd,dwolfe,85,500,54318,35328,maxIter
SP1,2,2,sd,qwolfe,86,500,56514,37510,maxIter
SP1,2,2,sd,dwolfe,86,500,54864,35860,maxIter
SP1,2,2,sd,qwolfe,87,500,55062,36062,maxIter
SP1,2,2,sd,dwolfe,87,500,53340,34340,maxIter
SP1,2,2,sd,qwolfe,88,500,56145,37164,maxIter
SP1,2,2,sd,dwolfe,88,500,54480,35499,maxIter
SP1,2,2,sd,qwolfe,89,500,54846,35878,maxIter
SP1,2,2,sd,dwolfe,89,500,53118,34150,maxIter
SP1,2,2,sd,qwolfe,90,500,56043,37056,maxIter
SP1,2,2,sd,dwolfe,90,500,54372,35385,maxIter
SP1,2,2,sd,qwolfe,91,500,55674,36710,maxIter
SP1,2,2,sd,dwolfe,91,500,53988,35024,maxIter
SP1,2,2,sd,qwolfe,92,500,55470,36494,maxIter
SP1,2,2,sd,dwolfe,92,500,53772,34796,maxIter
SP1,2,2,sd,qwolfe,93,500,56871,37888,maxIter
SP1,2,2,sd,dwolfe,93,500,55242,36259,maxIter
SP1,2,2,sd,qwolfe,94,500,55572,36602,maxIter
SP1,2,2,sd,dwolfe,94,500,53880,34910,maxIter
SP1,2,2,sd,qwolfe,95,500,55572,36602,maxIter
SP1,2,2,sd,dwolfe,95,500,53880,34910,maxIter
SP1,2,2,sd,qwolfe,96,500,55368,36386,maxIter
SP1,2,2,sd,dwolfe,96,500,53664,34682,maxIter
SP1,2,2,sd,qwolfe,97,500,55686,36679,maxIter
SP1,2,2,sd,dwolfe,97,500,53994,34987,maxIter
SP1,2,2,sd,qwolfe,98,500,56247,37272,maxIter
SP1,2,2,sd,dwolfe,98,500,54588,35613,maxIter
SP1,2,2,sd,qwolfe,99,500,55482,36463,maxIter
SP1,2,2,sd,dwolfe,99,500,53778,34759,maxIter
SP1,2,2,sd,qwolfe,100,500,56412,37402,maxIter
SP1,2,2,sd,dwolfe,100,500,54756,35746,maxIter
SSFYY1,2,2,sd,qwolfe,1,500,55113,36116,maxIter
SSFYY1,2,2,sd,dwolfe,1,500,53394,34397,maxIter
SSFYY1,2,2,sd,qwolfe,2,500,55011,36008,maxIter
